id,label
automobile/0430.jpg,automobile
dog/0305.jpg,dog
dog/0137.jpg,dog
dog/0938.jpg,dog
dog/0240.jpg,dog
airplane/0121.jpg,airplane
frog/0735.jpg,frog
dog/0044.jpg,dog
bird/0507.jpg,bird
horse/0409.jpg,horse
horse/0735.jpg,horse
airplane/0946.jpg,airplane
frog/0890.jpg,frog
horse/0905.jpg,horse
cat/0347.jpg,cat
bird/0004.jpg,bird
frog/0111.jpg,frog
automobile/0051.jpg,automobile
truck/0117.jpg,truck
automobile/0449.jpg,automobile
frog/0839.jpg,frog
frog/0333.jpg,frog
frog/0151.jpg,frog
frog/0488.jpg,frog
automobile/0103.jpg,automobile
bird/0908.jpg,bird
automobile/0578.jpg,automobile
cat/0646.jpg,cat
airplane/0952.jpg,airplane
airplane/0189.jpg,airplane
frog/0320.jpg,frog
cat/0871.jpg,cat
horse/0474.jpg,horse
airplane/0524.jpg,airplane
dog/0067.jpg,dog
bird/0186.jpg,bird
horse/0868.jpg,horse
frog/0671.jpg,frog
dog/0221.jpg,dog
ship/0346.jpg,ship
deer/0028.jpg,deer
automobile/0725.jpg,automobile
airplane/0203.jpg,airplane
automobile/0257.jpg,automobile
ship/0144.jpg,ship
bird/0903.jpg,bird
automobile/0326.jpg,automobile
cat/0117.jpg,cat
airplane/0277.jpg,airplane
cat/0359.jpg,cat
cat/0005.jpg,cat
horse/0402.jpg,horse
deer/0051.jpg,deer
truck/0750.jpg,truck
dog/0631.jpg,dog
automobile/0150.jpg,automobile
ship/0703.jpg,ship
bird/0751.jpg,bird
horse/0535.jpg,horse
airplane/0612.jpg,airplane
dog/0343.jpg,dog
automobile/0795.jpg,automobile
horse/0528.jpg,horse
cat/0820.jpg,cat
cat/0823.jpg,cat
dog/0557.jpg,dog
deer/0425.jpg,deer
airplane/0884.jpg,airplane
automobile/0827.jpg,automobile
frog/0676.jpg,frog
deer/0135.jpg,deer
deer/0515.jpg,deer
bird/0180.jpg,bird
airplane/0060.jpg,airplane
cat/0789.jpg,cat
ship/0623.jpg,ship
bird/0749.jpg,bird
frog/0674.jpg,frog
ship/0494.jpg,ship
airplane/0971.jpg,airplane
truck/0289.jpg,truck
bird/0765.jpg,bird
bird/0122.jpg,bird
horse/0591.jpg,horse
automobile/0529.jpg,automobile
frog/0047.jpg,frog
frog/0801.jpg,frog
horse/0998.jpg,horse
dog/0245.jpg,dog
automobile/0842.jpg,automobile
frog/0647.jpg,frog
deer/0935.jpg,deer
frog/0992.jpg,frog
ship/0424.jpg,ship
ship/0352.jpg,ship
ship/0244.jpg,ship
cat/0094.jpg,cat
truck/0056.jpg,truck
ship/0629.jpg,ship
cat/0889.jpg,cat
dog/0487.jpg,dog
airplane/0953.jpg,airplane
bird/0022.jpg,bird
dog/0802.jpg,dog
dog/0881.jpg,dog
ship/0844.jpg,ship
